"","Lab_reference","Country","Breed","Province","Farm_ID","Diagnostic_test","Sample_type","Samplenumber","Date","Date_month","Date_week","Pathogen","Result"
"70","2","The Netherlands","Beef","Drenthe","71ac95ef56ff8e108a747e0bb89d35cad9a8a7c339a3015cbed9ad0ff122a875","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2022-02-15,2022-02-01,2022-02-13,"BCV",0
"71","2","The Netherlands","Beef","Drenthe","7369944260c7c25a73e6061eb008fee9d61068b4d9d74749eb77dc2c9ac693fb","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2018-12-24,2018-12-01,2018-12-23,"PM",NA
"72","2","The Netherlands","Beef","Drenthe","7369944260c7c25a73e6061eb008fee9d61068b4d9d74749eb77dc2c9ac693fb","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2018-12-24,2018-12-01,2018-12-23,"MH",NA
"73","2","The Netherlands","Beef","Drenthe","7369944260c7c25a73e6061eb008fee9d61068b4d9d74749eb77dc2c9ac693fb","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2018-12-24,2018-12-01,2018-12-23,"HS",NA
"74","2","The Netherlands","Beef","Drenthe","7369944260c7c25a73e6061eb008fee9d61068b4d9d74749eb77dc2c9ac693fb","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2018-12-24,2018-12-01,2018-12-23,"MB",NA
"75","2","The Netherlands","Beef","Drenthe","7369944260c7c25a73e6061eb008fee9d61068b4d9d74749eb77dc2c9ac693fb","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2018-12-24,2018-12-01,2018-12-23,"BRSV",1
"76","2","The Netherlands","Beef","Drenthe","7369944260c7c25a73e6061eb008fee9d61068b4d9d74749eb77dc2c9ac693fb","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2018-12-24,2018-12-01,2018-12-23,"PI3",1
"77","2","The Netherlands","Beef","Drenthe","7369944260c7c25a73e6061eb008fee9d61068b4d9d74749eb77dc2c9ac693fb","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2018-12-24,2018-12-01,2018-12-23,"BCV",0
"78","2","The Netherlands","Beef","Drenthe","7369944260c7c25a73e6061eb008fee9d61068b4d9d74749eb77dc2c9ac693fb","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2021-01-08,2021-01-01,2021-01-03,"PM",NA
"79","2","The Netherlands","Beef","Drenthe","7369944260c7c25a73e6061eb008fee9d61068b4d9d74749eb77dc2c9ac693fb","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2021-01-08,2021-01-01,2021-01-03,"MH",NA
"80","2","The Netherlands","Beef","Drenthe","7369944260c7c25a73e6061eb008fee9d61068b4d9d74749eb77dc2c9ac693fb","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2021-01-08,2021-01-01,2021-01-03,"HS",NA
"81","2","The Netherlands","Beef","Drenthe","7369944260c7c25a73e6061eb008fee9d61068b4d9d74749eb77dc2c9ac693fb","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2021-01-08,2021-01-01,2021-01-03,"MB",NA
"82","2","The Netherlands","Beef","Drenthe","7369944260c7c25a73e6061eb008fee9d61068b4d9d74749eb77dc2c9ac693fb","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2021-01-08,2021-01-01,2021-01-03,"BRSV",1
"83","2","The Netherlands","Beef","Drenthe","7369944260c7c25a73e6061eb008fee9d61068b4d9d74749eb77dc2c9ac693fb","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2021-01-08,2021-01-01,2021-01-03,"PI3",0
"84","2","The Netherlands","Beef","Drenthe","7369944260c7c25a73e6061eb008fee9d61068b4d9d74749eb77dc2c9ac693fb","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2021-01-08,2021-01-01,2021-01-03,"BCV",0
"85","2","The Netherlands","Beef","Drenthe","9a89c990cc3124d61a7c8940acb4e54b7a9dc4ee3ee17afd41292baca390eb6a","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2020-06-29,2020-06-01,2020-06-28,"PM",NA
"86","2","The Netherlands","Beef","Drenthe","9a89c990cc3124d61a7c8940acb4e54b7a9dc4ee3ee17afd41292baca390eb6a","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2020-06-29,2020-06-01,2020-06-28,"MH",NA
"87","2","The Netherlands","Beef","Drenthe","9a89c990cc3124d61a7c8940acb4e54b7a9dc4ee3ee17afd41292baca390eb6a","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2020-06-29,2020-06-01,2020-06-28,"HS",NA
